Row Number,Fold,Season,Outcome
489,1,2020,1
490,1,2020,-1
491,1,2020,1
492,1,2020,1
493,1,2020,0
494,1,2020,1
495,1,2020,0
496,1,2020,1
497,1,2020,1
498,1,2020,-1
499,1,2020,1
500,1,2020,0
501,1,2020,0
502,1,2020,0
503,1,2020,0
504,1,2020,0
505,1,2020,-1
506,1,2020,1
507,1,2020,0
508,1,2020,-1
509,1,2020,1
510,1,2020,0
511,1,2020,-1
512,1,2020,1
513,1,2020,1
514,1,2020,1
515,1,2020,0
516,1,2020,-1
517,1,2020,-1
518,1,2020,-1
519,1,2020,1
520,1,2020,1
521,1,2020,-1
522,1,2020,-1
523,1,2020,1
524,1,2020,0
525,1,2020,0
526,1,2020,-1
527,1,2020,-1
528,1,2020,1
529,1,2020,-1
530,1,2020,1
531,1,2020,-1
532,1,2020,0
533,1,2020,1
534,1,2020,1
535,1,2020,1
536,1,2020,1
537,1,2020,1
538,1,2020,-1
539,1,2020,-1
540,1,2020,1
541,1,2020,-1
542,1,2020,-1
543,1,2020,-1
544,1,2020,-1
545,1,2020,1
546,1,2020,0
547,1,2020,0
548,1,2020,0
549,1,2020,-1
550,1,2020,-1
551,1,2020,-1
552,1,2020,1
553,1,2020,1
554,1,2020,0
555,1,2020,0
556,1,2020,-1
557,1,2020,1
558,1,2020,-1
559,1,2020,-1
560,1,2020,1
561,1,2020,1
562,1,2020,1
563,1,2020,1
564,1,2020,-1
565,1,2020,-1
566,1,2020,-1
567,1,2020,-1
568,1,2020,-1
569,1,2020,-1
570,1,2020,-1
571,1,2020,1
572,1,2020,0
573,1,2020,1
574,1,2020,0
575,1,2020,0
576,1,2020,1
577,1,2020,0
578,1,2020,-1
579,1,2020,-1
580,1,2020,1
581,1,2020,1
582,1,2020,-1
583,1,2020,1
584,1,2020,0
585,1,2020,-1
586,1,2020,0
587,1,2020,1
588,1,2020,-1
589,1,2020,1
590,1,2020,1
591,1,2020,0
592,1,2020,-1
593,1,2020,1
594,1,2020,0
595,1,2020,0
596,1,2020,-1
597,1,2020,1
598,1,2020,1
599,1,2020,-1
600,1,2020,-1
601,1,2020,1
602,1,2020,-1
603,1,2020,1
604,1,2020,1
605,1,2020,1
606,1,2020,-1
607,1,2020,0
608,1,2020,0
609,1,2020,-1
610,1,2020,1
611,1,2020,0
612,1,2020,-1
613,1,2020,1
614,1,2020,1
615,1,2020,0
616,1,2020,1
617,1,2020,0
618,1,2020,-1
619,1,2020,-1
620,1,2020,-1
621,1,2020,0
622,1,2020,-1
623,1,2020,0
624,1,2020,-1
625,1,2020,0
626,1,2020,-1
627,1,2020,-1
628,1,2020,1
629,1,2020,1
630,1,2020,1
631,1,2020,1
632,1,2020,0
633,1,2020,0
634,1,2020,1
635,1,2020,-1
636,1,2020,-1
637,1,2020,-1
638,1,2020,1
639,1,2020,1
640,1,2020,1
641,1,2020,-1
642,1,2020,-1
643,1,2020,1
644,1,2020,0
645,1,2020,-1
646,1,2020,-1
647,1,2020,1
648,1,2020,-1
649,1,2020,-1
650,1,2020,1
651,1,2020,0
652,1,2020,1
653,1,2020,1
654,1,2020,0
655,1,2020,-1
656,1,2020,-1
657,1,2020,-1
658,1,2020,1
659,1,2020,-1
660,1,2020,-1
661,1,2020,1
662,1,2020,-1
663,1,2020,-1
664,1,2020,1
665,1,2020,0
666,1,2020,0
667,1,2020,1
668,1,2020,1
669,1,2020,0
670,1,2020,1
671,1,2020,0
672,1,2020,0
673,1,2020,1
674,1,2020,-1
675,1,2020,1
676,1,2020,-1
677,1,2020,0
678,1,2020,-1
679,1,2020,1
680,1,2020,-1
681,1,2020,0
682,1,2020,0
683,1,2020,1
684,1,2020,0
685,1,2020,-1
686,1,2020,1
687,1,2020,1
688,1,2020,-1
689,1,2020,-1
690,1,2020,1
691,1,2020,0
692,1,2020,-1
693,1,2020,-1
694,1,2020,1
695,1,2020,-1
696,1,2020,-1
697,1,2020,1
698,1,2020,1
699,1,2020,-1
700,1,2020,-1
701,1,2020,1
702,1,2020,-1
703,1,2020,-1
704,1,2020,1
705,1,2020,-1
706,1,2020,0
707,1,2020,-1
708,1,2020,-1
709,1,2020,-1
710,1,2020,1
711,1,2020,0
712,1,2020,1
713,1,2020,1
714,1,2020,-1
715,1,2020,-1
716,1,2020,0
717,1,2020,-1
718,1,2020,1
719,1,2020,1
720,1,2020,1
721,1,2020,1
722,1,2020,-1
723,1,2020,-1
724,1,2020,-1
725,1,2020,-1
726,1,2020,1
727,1,2020,1
728,1,2020,-1
729,1,2020,1
730,1,2020,-1
731,1,2020,1
732,1,2020,1
733,1,2020,1
734,1,2020,1
735,1,2020,-1
736,2,2021,1
737,2,2021,-1
738,2,2021,1
739,2,2021,1
740,2,2021,1
741,2,2021,1
742,2,2021,-1
743,2,2021,-1
744,2,2021,1
745,2,2021,1
746,2,2021,1
747,2,2021,0
748,2,2021,1
749,2,2021,1
750,2,2021,0
751,2,2021,-1
752,2,2021,-1
753,2,2021,1
754,2,2021,1
755,2,2021,0
756,2,2021,-1
757,2,2021,0
758,2,2021,-1
759,2,2021,0
760,2,2021,0
761,2,2021,0
762,2,2021,1
763,2,2021,-1
764,2,2021,1
765,2,2021,1
766,2,2021,-1
767,2,2021,-1
768,2,2021,1
769,2,2021,0
770,2,2021,-1
771,2,2021,1
772,2,2021,-1
773,2,2021,1
774,2,2021,0
775,2,2021,-1
776,2,2021,-1
777,2,2021,1
778,2,2021,0
779,2,2021,-1
780,2,2021,1
781,2,2021,1
782,2,2021,-1
783,2,2021,-1
784,2,2021,-1
785,2,2021,-1
786,2,2021,1
787,2,2021,-1
788,2,2021,0
789,2,2021,0
790,2,2021,0
791,2,2021,-1
792,2,2021,1
793,2,2021,0
794,2,2021,0
795,2,2021,0
796,2,2021,1
797,2,2021,1
798,2,2021,1
799,2,2021,0
800,2,2021,0
801,2,2021,1
802,2,2021,-1
803,2,2021,0
804,2,2021,-1
805,2,2021,-1
806,2,2021,1
807,2,2021,1
808,2,2021,0
809,2,2021,1
810,2,2021,-1
811,2,2021,-1
812,2,2021,-1
813,2,2021,0
814,2,2021,1
815,2,2021,1
816,2,2021,0
817,2,2021,-1
818,2,2021,0
819,2,2021,0
820,2,2021,-1
821,2,2021,-1
822,2,2021,1
823,2,2021,-1
824,2,2021,-1
825,2,2021,1
826,2,2021,0
827,2,2021,-1
828,2,2021,-1
829,2,2021,-1
830,2,2021,-1
831,2,2021,-1
832,2,2021,-1
833,2,2021,1
834,2,2021,1
835,2,2021,-1
836,2,2021,-1
837,2,2021,0
838,2,2021,1
839,2,2021,0
840,2,2021,1
841,2,2021,0
842,2,2021,0
843,2,2021,1
844,2,2021,-1
845,2,2021,1
846,2,2021,0
847,2,2021,0
848,2,2021,1
849,2,2021,1
850,2,2021,1
851,2,2021,1
852,2,2021,1
853,2,2021,1
854,2,2021,1
855,2,2021,-1
856,2,2021,1
857,2,2021,0
858,2,2021,0
859,2,2021,1
860,2,2021,1
861,2,2021,1
862,2,2021,0
863,2,2021,0
864,2,2021,1
865,2,2021,0
866,2,2021,-1
867,2,2021,0
868,2,2021,0
869,2,2021,-1
870,2,2021,-1
871,2,2021,1
872,2,2021,1
873,2,2021,1
874,2,2021,1
875,2,2021,0
876,2,2021,-1
877,2,2021,-1
878,2,2021,0
879,2,2021,1
880,2,2021,1
881,2,2021,1
882,2,2021,1
883,2,2021,1
884,2,2021,1
885,2,2021,1
886,2,2021,1
887,2,2021,1
888,2,2021,-1
889,2,2021,0
890,2,2021,1
891,2,2021,1
892,2,2021,-1
893,2,2021,1
894,2,2021,-1
895,2,2021,0
896,2,2021,1
897,2,2021,0
898,2,2021,1
899,2,2021,-1
900,2,2021,-1
901,2,2021,0
902,2,2021,0
903,2,2021,1
904,2,2021,-1
905,2,2021,1
906,2,2021,-1
907,2,2021,-1
908,2,2021,1
909,2,2021,0
910,2,2021,1
911,2,2021,0
912,2,2021,-1
913,2,2021,1
914,2,2021,0
915,2,2021,-1
916,2,2021,1
917,2,2021,-1
918,2,2021,-1
919,2,2021,-1
920,2,2021,1
921,2,2021,-1
922,2,2021,1
923,2,2021,0
924,2,2021,-1
925,2,2021,1
926,2,2021,1
927,2,2021,0
928,2,2021,1
929,2,2021,0
930,2,2021,1
931,2,2021,1
932,2,2021,0
933,2,2021,1
934,2,2021,-1
935,2,2021,0
936,2,2021,-1
937,2,2021,-1
938,2,2021,-1
939,2,2021,-1
940,2,2021,-1
941,2,2021,-1
942,2,2021,1
943,2,2021,0
944,2,2021,0
945,2,2021,-1
946,2,2021,0
947,2,2021,1
948,2,2021,0
949,2,2021,1
950,2,2021,1
951,2,2021,0
952,2,2021,1
953,2,2021,0
954,2,2021,-1
955,2,2021,0
956,2,2021,1
957,2,2021,-1
958,2,2021,0
959,2,2021,0
960,2,2021,1
961,2,2021,-1
962,2,2021,-1
963,2,2021,-1
964,2,2021,1
965,2,2021,-1
966,2,2021,0
967,2,2021,1
968,2,2021,0
969,2,2021,1
970,2,2021,-1
971,2,2021,-1
972,2,2021,-1
973,2,2021,1
974,2,2021,1
975,2,2021,-1
976,2,2021,-1
977,2,2021,1
978,2,2021,1
979,2,2021,-1
980,2,2021,1
981,2,2021,1
982,2,2021,1
983,2,2021,-1
984,2,2021,-1
985,2,2021,0
986,2,2021,0
987,2,2021,-1
988,2,2021,-1
989,2,2021,1
990,2,2021,-1
991,2,2021,1
992,2,2021,1
993,2,2021,-1
994,2,2021,1
995,2,2021,-1
996,2,2021,-1
997,2,2021,1
998,2,2021,-1
999,2,2021,1
1000,2,2021,1
1001,2,2021,-1
1002,2,2021,-1
1003,2,2021,1
1004,2,2021,-1
1005,2,2021,-1
1006,2,2021,1
1007,2,2021,1
1008,2,2021,1
1009,2,2021,-1
1010,2,2021,1
1011,2,2021,-1
1012,2,2021,1
1013,2,2021,1
1014,2,2021,0
1015,2,2021,-1
1016,2,2021,-1
1017,2,2021,1
1018,2,2021,-1
1019,2,2021,-1
1020,2,2021,1
1021,2,2021,1
1022,2,2021,1
1023,2,2021,0
1024,2,2021,-1
1025,2,2021,-1
1026,2,2021,0
1027,2,2021,1
1028,2,2021,0
1029,2,2021,1
1030,2,2021,1
1031,2,2021,1
1032,2,2021,1
1033,2,2021,1
1034,2,2021,1
1035,2,2021,-1
1036,2,2021,-1
1037,2,2021,-1
1038,2,2021,-1
1039,2,2021,1
1040,2,2021,1
1041,2,2021,1
1042,2,2021,0
1043,2,2021,-1
1044,2,2021,1
1045,2,2021,1
1046,2,2021,-1
1047,2,2021,1
1048,2,2021,0
1049,2,2021,1
1050,2,2021,-1
1051,2,2021,0
1052,2,2021,1
1053,2,2021,1
1054,2,2021,1
1055,2,2021,1
1056,2,2021,0
1057,2,2021,1
1058,2,2021,-1
1059,2,2021,0
1060,2,2021,0
1061,2,2021,1
1062,2,2021,1
1063,2,2021,1
1064,2,2021,0
1065,2,2021,0
1066,2,2021,-1
1067,2,2021,1
1068,2,2021,-1
1069,2,2021,-1
1070,2,2021,-1
1071,2,2021,-1
1072,2,2021,1
1073,2,2021,1
1074,2,2021,-1
1075,2,2021,1
1076,2,2021,1
1077,2,2021,-1
1078,2,2021,0
1079,2,2021,1
1080,2,2021,1
1081,2,2021,0
1082,2,2021,1
1083,2,2021,-1
1084,2,2021,-1
1085,2,2021,1
1086,2,2021,-1
1087,2,2021,-1
1088,2,2021,1
1089,2,2021,0
1090,2,2021,-1
1091,2,2021,1
1092,2,2021,1
1093,2,2021,0
1094,2,2021,0
1095,2,2021,-1
1096,2,2021,0
1097,2,2021,0
1098,2,2021,-1
1099,2,2021,1
1100,2,2021,-1
1101,2,2021,1
1102,2,2021,0
1103,2,2021,0
1104,2,2021,1
1105,2,2021,-1
1106,2,2021,1
1107,2,2021,-1
1108,2,2021,1
1109,2,2021,1
1110,2,2021,1
1111,2,2021,1
1112,2,2021,1
1113,2,2021,-1
1114,3,2022,-1
1115,3,2022,0
1116,3,2022,1
1117,3,2022,1
1118,3,2022,1
1119,3,2022,-1
1120,3,2022,0
1121,3,2022,-1
1122,3,2022,-1
1123,3,2022,1
1124,3,2022,1
1125,3,2022,0
1126,3,2022,1
1127,3,2022,0
1128,3,2022,0
1129,3,2022,1
1130,3,2022,0
1131,3,2022,0
1132,3,2022,1
1133,3,2022,1
1134,3,2022,0
1135,3,2022,1
1136,3,2022,-1
1137,3,2022,-1
1138,3,2022,1
1139,3,2022,-1
1140,3,2022,0
1141,3,2022,1
1142,3,2022,-1
1143,3,2022,0
1144,3,2022,1
1145,3,2022,1
1146,3,2022,1
1147,3,2022,1
1148,3,2022,1
1149,3,2022,-1
1150,3,2022,0
1151,3,2022,-1
1152,3,2022,0
1153,3,2022,1
1154,3,2022,1
1155,3,2022,0
1156,3,2022,1
1157,3,2022,0
1158,3,2022,1
1159,3,2022,0
1160,3,2022,1
1161,3,2022,-1
1162,3,2022,0
1163,3,2022,1
1164,3,2022,1
1165,3,2022,0
1166,3,2022,-1
1167,3,2022,1
1168,3,2022,1
1169,3,2022,0
1170,3,2022,1
1171,3,2022,1
1172,3,2022,1
1173,3,2022,-1
1174,3,2022,-1
1175,3,2022,0
1176,3,2022,1
1177,3,2022,-1
1178,3,2022,1
1179,3,2022,1
1180,3,2022,0
1181,3,2022,-1
1182,3,2022,-1
1183,3,2022,0
1184,3,2022,-1
1185,3,2022,1
1186,3,2022,1
1187,3,2022,0
1188,3,2022,1
1189,3,2022,1
1190,3,2022,1
1191,3,2022,1
1192,3,2022,1
1193,3,2022,-1
1194,3,2022,1
1195,3,2022,1
1196,3,2022,1
1197,3,2022,-1
1198,3,2022,0
1199,3,2022,1
1200,3,2022,0
1201,3,2022,0
1202,3,2022,1
1203,3,2022,1
1204,3,2022,-1
1205,3,2022,-1
1206,3,2022,0
1207,3,2022,0
1208,3,2022,1
1209,3,2022,0
1210,3,2022,1
1211,3,2022,-1
1212,3,2022,0
1213,3,2022,1
1214,3,2022,1
1215,3,2022,1
1216,3,2022,1
1217,3,2022,1
1218,3,2022,1
1219,3,2022,1
1220,3,2022,1
1221,3,2022,0
1222,3,2022,1
1223,3,2022,-1
1224,3,2022,0
1225,3,2022,-1
1226,3,2022,-1
1227,3,2022,1
1228,3,2022,-1
1229,3,2022,-1
1230,3,2022,0
1231,3,2022,1
1232,3,2022,1
1233,3,2022,1
1234,3,2022,0
1235,3,2022,-1
1236,3,2022,1
1237,3,2022,1
1238,3,2022,1
1239,3,2022,1
1240,3,2022,0
1241,3,2022,-1
1242,3,2022,-1
1243,3,2022,-1
1244,3,2022,1
1245,3,2022,-1
1246,3,2022,-1
1247,3,2022,-1
1248,3,2022,-1
1249,3,2022,1
1250,3,2022,1
1251,3,2022,1
1252,3,2022,1
1253,3,2022,-1
1254,3,2022,1
1255,3,2022,-1
1256,3,2022,-1
1257,3,2022,-1
1258,3,2022,0
1259,3,2022,-1
1260,3,2022,-1
1261,3,2022,-1
1262,3,2022,-1
1263,3,2022,-1
1264,3,2022,1
1265,3,2022,1
1266,3,2022,1
1267,3,2022,-1
1268,3,2022,-1
1269,3,2022,1
1270,3,2022,-1
1271,3,2022,-1
1272,3,2022,1
1273,3,2022,0
1274,3,2022,0
1275,3,2022,-1
1276,3,2022,-1
1277,3,2022,0
1278,3,2022,1
1279,3,2022,0
1280,3,2022,-1
1281,3,2022,-1
1282,3,2022,1
1283,3,2022,-1
1284,3,2022,0
1285,3,2022,0
1286,3,2022,-1
1287,3,2022,-1
1288,3,2022,1
1289,3,2022,1
1290,3,2022,1
1291,3,2022,1
1292,3,2022,-1
1293,3,2022,1
1294,3,2022,1
1295,3,2022,1
1296,3,2022,1
1297,3,2022,1
1298,3,2022,-1
1299,3,2022,0
1300,3,2022,1
1301,3,2022,0
1302,3,2022,0
1303,3,2022,0
1304,3,2022,-1
1305,3,2022,1
1306,3,2022,0
1307,3,2022,0
1308,3,2022,1
1309,3,2022,1
1310,3,2022,-1
1311,3,2022,0
1312,3,2022,1
1313,3,2022,-1
1314,3,2022,1
1315,3,2022,1
1316,3,2022,1
1317,3,2022,1
1318,3,2022,0
1319,3,2022,1
1320,3,2022,1
1321,3,2022,0
1322,3,2022,0
1323,3,2022,0
1324,3,2022,0
1325,3,2022,1
1326,3,2022,1
1327,3,2022,-1
1328,3,2022,0
1329,3,2022,-1
1330,3,2022,1
1331,3,2022,1
1332,3,2022,-1
1333,3,2022,-1
1334,3,2022,0
1335,3,2022,-1
1336,3,2022,-1
1337,3,2022,1
1338,3,2022,0
1339,3,2022,-1
1340,3,2022,-1
1341,3,2022,1
1342,3,2022,1
1343,3,2022,0
1344,3,2022,-1
1345,3,2022,1
1346,3,2022,-1
1347,3,2022,1
1348,3,2022,-1
1349,3,2022,0
1350,3,2022,1
1351,3,2022,1
1352,3,2022,1
1353,3,2022,1
1354,3,2022,1
1355,3,2022,1
1356,3,2022,1
1357,3,2022,1
1358,3,2022,1
1359,3,2022,1
1360,3,2022,0
1361,3,2022,1
1362,3,2022,1
1363,3,2022,1
1364,3,2022,1
1365,3,2022,0
1366,3,2022,-1
1367,3,2022,1
1368,3,2022,-1
1369,3,2022,-1
1370,3,2022,0
1371,3,2022,0
1372,3,2022,1
1373,3,2022,1
1374,3,2022,-1
1375,3,2022,-1
1376,3,2022,1
1377,3,2022,0
1378,3,2022,0
1379,3,2022,-1
1380,3,2022,0
1381,3,2022,1
1382,3,2022,1
1383,3,2022,1
1384,3,2022,1
1385,3,2022,0
1386,3,2022,1
1387,3,2022,0
1388,3,2022,-1
1389,3,2022,1
1390,3,2022,1
1391,3,2022,0
1392,3,2022,-1
1393,3,2022,1
1394,3,2022,-1
1395,3,2022,0
1396,3,2022,1
1397,3,2022,-1
1398,3,2022,1
1399,3,2022,1
1400,3,2022,-1
1401,3,2022,-1
1402,3,2022,-1
1403,3,2022,1
1404,3,2022,1
1405,3,2022,-1
1406,3,2022,-1
1407,3,2022,0
1408,3,2022,1
1409,3,2022,-1
1410,3,2022,-1
1411,3,2022,-1
1412,3,2022,-1
1413,3,2022,1
1414,3,2022,1
1415,3,2022,0
1416,3,2022,-1
1417,3,2022,-1
1418,3,2022,0
1419,3,2022,1
1420,3,2022,0
1421,3,2022,0
1422,3,2022,1
1423,3,2022,1
1424,3,2022,-1
1425,3,2022,1
1426,3,2022,1
1427,3,2022,1
1428,3,2022,0
1429,3,2022,1
1430,3,2022,-1
1431,3,2022,-1
1432,3,2022,1
1433,3,2022,-1
1434,3,2022,-1
1435,3,2022,0
1436,3,2022,1
1437,3,2022,1
1438,3,2022,1
1439,3,2022,1
1440,3,2022,-1
1441,3,2022,1
1442,3,2022,1
1443,3,2022,1
1444,3,2022,0
1445,3,2022,1
1446,3,2022,1
1447,3,2022,1
