Rank,Club,Country,Level,Elo,From,To
None,Coventry,ENG,2,1474.27478027,1949-02-20,1949-02-26
None,Coventry,ENG,2,1478.14050293,1949-02-27,1949-03-05
None,Coventry,ENG,2,1478.24401855,1949-03-06,1949-03-12
None,Coventry,ENG,2,1481.44445801,1949-03-13,1949-03-19
None,Coventry,ENG,2,1489.94604492,1949-03-20,1949-03-26
None,Coventry,ENG,2,1478.15124512,1949-03-27,1949-04-02
None,Coventry,ENG,2,1485.15893555,1949-04-03,1949-04-09
None,Coventry,ENG,2,1495.2253418,1949-04-10,1949-04-10
None,Coventry,ENG,2,1442.2253418,1949-04-11,1949-04-16
None,Coventry,ENG,2,1431.01428223,1949-04-17,1949-04-18
None,Coventry,ENG,2,1427.62414551,1949-04-19,1949-04-19
None,Coventry,ENG,2,1434.68591309,1949-04-20,1949-04-23
None,Coventry,ENG,2,1427.7947998,1949-04-24,1949-04-30
None,Coventry,ENG,2,1423.06445312,1949-05-01,1949-05-07
None,Coventry,ENG,2,1415.28808594,1949-05-08,1949-05-14
None,Coventry,ENG,2,1404.28808594,1949-05-15,1949-05-20
None,Coventry,ENG,2,1410.28808594,1949-05-21,1949-05-25
None,Coventry,ENG,2,1418.28808594,1949-05-26,1949-08-20
None,Coventry,ENG,2,1409.33410645,1949-08-21,1949-08-24
None,Coventry,ENG,2,1402.18811035,1949-08-25,1949-08-27
None,Coventry,ENG,2,1398.35180664,1949-08-28,1949-08-29
None,Coventry,ENG,2,1404.30957031,1949-08-30,1949-09-03
None,Coventry,ENG,2,1401.35119629,1949-09-04,1949-09-07
None,Coventry,ENG,2,1396.67736816,1949-09-08,1949-09-10
None,Coventry,ENG,2,1403.38317871,1949-09-11,1949-09-17
None,Coventry,ENG,2,1392.92578125,1949-09-18,1949-09-22
None,Coventry,ENG,2,1364.92578125,1949-09-23,1949-09-24
None,Coventry,ENG,2,1367.31787109,1949-09-25,1949-10-01
None,Coventry,ENG,2,1359.62304688,1949-10-02,1949-10-08
None,Coventry,ENG,2,1349.92443848,1949-10-09,1949-10-15
None,Coventry,ENG,2,1346.55187988,1949-10-16,1949-10-16
None,Coventry,ENG,2,1369.55187988,1949-10-17,1949-10-22
None,Coventry,ENG,2,1377.36254883,1949-10-23,1949-10-29
None,Coventry,ENG,2,1388.19262695,1949-10-30,1949-11-05
None,Coventry,ENG,2,1384.625,1949-11-06,1949-11-12
None,Coventry,ENG,2,1379.87988281,1949-11-13,1949-11-19
None,Coventry,ENG,2,1384.87988281,1949-11-20,1949-11-26
None,Coventry,ENG,2,1394.69689941,1949-11-27,1949-12-03
None,Coventry,ENG,2,1420.49902344,1949-12-04,1949-12-10
None,Coventry,ENG,2,1421.73242188,1949-12-11,1949-12-17
None,Coventry,ENG,2,1427.35888672,1949-12-18,1949-12-24
None,Coventry,ENG,2,1425.05529785,1949-12-25,1949-12-26
None,Coventry,ENG,2,1419.09924316,1949-12-27,1949-12-27
None,Coventry,ENG,2,1408.44470215,1949-12-28,1949-12-31
None,Coventry,ENG,2,1399.453125,1950-01-01,1950-01-14
None,Coventry,ENG,2,1400.08435059,1950-01-15,1950-01-21
None,Coventry,ENG,2,1410.62915039,1950-01-22,1950-02-04
None,Coventry,ENG,2,1392.90002441,1950-02-05,1950-02-11
None,Coventry,ENG,2,1407.28527832,1950-02-12,1950-02-18
None,Coventry,ENG,2,1413.03198242,1950-02-19,1950-02-25
None,Coventry,ENG,2,1416.80957031,1950-02-26,1950-03-04
None,Coventry,ENG,2,1411.09863281,1950-03-05,1950-03-11
None,Coventry,ENG,2,1406.55151367,1950-03-12,1950-03-18
None,Coventry,ENG,2,1404.35791016,1950-03-19,1950-03-25
None,Coventry,ENG,2,1397.21691895,1950-03-26,1950-04-01
None,Coventry,ENG,2,1405.64697266,1950-04-02,1950-04-08
None,Coventry,ENG,2,1417.01330566,1950-04-09,1950-04-10
None,Coventry,ENG,2,1428.1171875,1950-04-11,1950-04-11
None,Coventry,ENG,2,1438.91381836,1950-04-12,1950-04-15
None,Coventry,ENG,2,1446.09155273,1950-04-16,1950-04-16
None,Coventry,ENG,2,1465.09155273,1950-04-17,1950-04-22
None,Coventry,ENG,2,1469.25024414,1950-04-23,1950-04-29
None,Coventry,ENG,2,1474.29174805,1950-04-30,1950-05-06
None,Coventry,ENG,2,1470.6529541,1950-05-07,1950-05-15
None,Coventry,ENG,2,1476.6529541,1950-05-16,1950-05-20
None,Coventry,ENG,2,1481.6529541,1950-05-21,1950-06-26
None,Coventry,ENG,2,1490.6529541,1950-06-27,1950-06-30
None,Coventry,ENG,2,1434.6529541,1950-07-01,1950-07-03
None,Coventry,ENG,2,1399.6529541,1950-07-04,1950-08-19
None,Coventry,ENG,2,1411.9284668,1950-08-20,1950-08-21
None,Coventry,ENG,2,1417.55810547,1950-08-22,1950-08-26
None,Coventry,ENG,2,1423.97583008,1950-08-27,1950-08-30
None,Coventry,ENG,2,1418.84240723,1950-08-31,1950-09-02
None,Coventry,ENG,2,1411.54016113,1950-09-03,1950-09-06
None,Coventry,ENG,2,1417.03942871,1950-09-07,1950-09-09
None,Coventry,ENG,2,1423.34924316,1950-09-10,1950-09-11
None,Coventry,ENG,2,1434.85766602,1950-09-12,1950-09-16
None,Coventry,ENG,2,1436.53125,1950-09-17,1950-09-23
None,Coventry,ENG,2,1440.1998291,1950-09-24,1950-09-30
None,Coventry,ENG,2,1436.78686523,1950-10-01,1950-10-07
None,Coventry,ENG,2,1454.57470703,1950-10-08,1950-10-08
None,Coventry,ENG,2,1467.57470703,1950-10-09,1950-10-14
None,Coventry,ENG,2,1478.61035156,1950-10-15,1950-10-21
None,Coventry,ENG,2,1490.14941406,1950-10-22,1950-10-28
None,Coventry,ENG,2,1494.42932129,1950-10-29,1950-11-04
None,Coventry,ENG,2,1486.56872559,1950-11-05,1950-11-11
None,Coventry,ENG,2,1491.11083984,1950-11-12,1950-11-18
None,Coventry,ENG,2,1491.1640625,1950-11-19,1950-11-25
None,Coventry,ENG,2,1482.18017578,1950-11-26,1950-12-02
None,Coventry,ENG,2,1475.26049805,1950-12-03,1950-12-09
None,Coventry,ENG,2,1480.07983398,1950-12-10,1950-12-16
None,Coventry,ENG,2,1466.86657715,1950-12-17,1950-12-23
None,Coventry,ENG,2,1470.5769043,1950-12-24,1950-12-25
None,Coventry,ENG,2,1464.93005371,1950-12-26,1950-12-26
None,Coventry,ENG,2,1470.12695312,1950-12-27,1950-12-30
None,Coventry,ENG,2,1475.30688477,1950-12-31,1951-01-13
None,Coventry,ENG,2,1462.76574707,1951-01-14,1951-01-20
None,Coventry,ENG,2,1466.16845703,1951-01-21,1951-02-03
None,Coventry,ENG,2,1454.0177002,1951-02-04,1951-02-17
None,Coventry,ENG,2,1441.50305176,1951-02-18,1951-02-24
None,Coventry,ENG,2,1437.51940918,1951-02-25,1951-03-03
None,Coventry,ENG,2,1432.32617188,1951-03-04,1951-03-10
None,Coventry,ENG,2,1440.45581055,1951-03-11,1951-03-17
None,Coventry,ENG,2,1433.71313477,1951-03-18,1951-03-23
None,Coventry,ENG,2,1441.06054688,1951-03-24,1951-03-24
None,Coventry,ENG,2,1445.25732422,1951-03-25,1951-03-27
None,Coventry,ENG,2,1448.19128418,1951-03-28,1951-03-31
None,Coventry,ENG,2,1441.16967773,1951-04-01,1951-04-07
None,Coventry,ENG,2,1437.93200684,1951-04-08,1951-04-14
None,Coventry,ENG,2,1427.34851074,1951-04-15,1951-04-15
None,Coventry,ENG,2,1398.34851074,1951-04-16,1951-04-21
None,Coventry,ENG,2,1389.32385254,1951-04-22,1951-04-28
None,Coventry,ENG,2,1390.82543945,1951-04-29,1951-05-10
None,Coventry,ENG,2,1401.82543945,1951-05-11,1951-05-20
None,Coventry,ENG,2,1404.82543945,1951-05-21,1951-08-18
None,Coventry,ENG,2,1398.71166992,1951-08-19,1951-08-20
None,Coventry,ENG,2,1403.08789062,1951-08-21,1951-08-25
None,Coventry,ENG,2,1399.80407715,1951-08-26,1951-08-30
None,Coventry,ENG,2,1383.68457031,1951-08-31,1951-09-01
None,Coventry,ENG,2,1393.13659668,1951-09-02,1951-09-03
None,Coventry,ENG,2,1397.20446777,1951-09-04,1951-09-08
None,Coventry,ENG,2,1378.97839355,1951-09-09,1951-09-15
None,Coventry,ENG,2,1373.86584473,1951-09-16,1951-09-22
None,Coventry,ENG,2,1374.63562012,1951-09-23,1951-09-29
None,Coventry,ENG,2,1367.38232422,1951-09-30,1951-10-06
None,Coventry,ENG,2,1352.80786133,1951-10-07,1951-10-13
None,Coventry,ENG,2,1351.92565918,1951-10-14,1951-10-20
None,Coventry,ENG,2,1346.10888672,1951-10-21,1951-10-21
None,Coventry,ENG,2,1338.10888672,1951-10-22,1951-10-27
None,Coventry,ENG,2,1335.37597656,1951-10-28,1951-11-03
None,Coventry,ENG,2,1332.25927734,1951-11-04,1951-11-10
None,Coventry,ENG,2,1323.12097168,1951-11-11,1951-11-17
None,Coventry,ENG,2,1320.09191895,1951-11-18,1951-11-24
None,Coventry,ENG,2,1329.07971191,1951-11-25,1951-12-01
None,Coventry,ENG,2,1320.54003906,1951-12-02,1951-12-08
None,Coventry,ENG,2,1332.18444824,1951-12-09,1951-12-15
None,Coventry,ENG,2,1318.3046875,1951-12-16,1951-12-22
None,Coventry,ENG,2,1335.26928711,1951-12-23,1951-12-25
None,Coventry,ENG,2,1349.83190918,1951-12-26,1951-12-26
None,Coventry,ENG,2,1358.05273438,1951-12-27,1951-12-29
None,Coventry,ENG,2,1347.40771484,1951-12-30,1952-01-05
None,Coventry,ENG,2,1335.15441895,1952-01-06,1952-01-19
None,Coventry,ENG,2,1333.67773438,1952-01-20,1952-01-26
None,Coventry,ENG,2,1345.49731445,1952-01-27,1952-02-09
None,Coventry,ENG,2,1335.88000488,1952-02-10,1952-02-16
None,Coventry,ENG,2,1343.87597656,1952-02-17,1952-02-23
None,Coventry,ENG,2,1354.3972168,1952-02-24,1952-03-01
None,Coventry,ENG,2,1349.0045166,1952-03-02,1952-03-08
None,Coventry,ENG,2,1337.81359863,1952-03-09,1952-03-15
None,Coventry,ENG,2,1332.45715332,1952-03-16,1952-03-22
None,Coventry,ENG,2,1339.15673828,1952-03-23,1952-03-29
None,Coventry,ENG,2,1334.23181152,1952-03-30,1952-04-05
None,Coventry,ENG,2,1341.59606934,1952-04-06,1952-04-06
None,Coventry,ENG,2,1365.59606934,1952-04-07,1952-04-12
None,Coventry,ENG,2,1369.54650879,1952-04-13,1952-04-14
None,Coventry,ENG,2,1364.96984863,1952-04-15,1952-04-15
None,Coventry,ENG,2,1375.06298828,1952-04-16,1952-04-19
None,Coventry,ENG,2,1366.06970215,1952-04-20,1952-04-26
None,Coventry,ENG,2,1360.77416992,1952-04-27,1952-05-21
None,Coventry,ENG,2,1363.77416992,1952-05-22,1952-05-31
None,Coventry,ENG,2,1384.77416992,1952-06-01,1952-07-07
None,Coventry,ENG,2,1365.15844727,1964-07-01,1964-08-17
None,Coventry,ENG,2,1365.28210449,1964-08-18,1964-08-22
None,Coventry,ENG,2,1373.64855957,1964-08-23,1964-08-25
None,Coventry,ENG,2,1392.81066895,1964-08-26,1964-08-29
None,Coventry,ENG,2,1412.4119873,1964-08-30,1964-09-01
None,Coventry,ENG,2,1422.05847168,1964-09-02,1964-09-05
None,Coventry,ENG,2,1433.07666016,1964-09-06,1964-09-09
None,Coventry,ENG,2,1433.90917969,1964-09-10,1964-09-12
None,Coventry,ENG,2,1427.98400879,1964-09-13,1964-09-14
None,Coventry,ENG,2,1428.14379883,1964-09-15,1964-09-15
None,Coventry,ENG,2,1413.93579102,1964-09-16,1964-09-19
None,Coventry,ENG,2,1404.04150391,1964-09-20,1964-09-23
None,Coventry,ENG,2,1406.91088867,1964-09-24,1964-09-26
None,Coventry,ENG,2,1402.13696289,1964-09-27,1964-09-29
None,Coventry,ENG,2,1404.35388184,1964-09-30,1964-10-03
None,Coventry,ENG,2,1394.00402832,1964-10-04,1964-10-07
None,Coventry,ENG,2,1393.16333008,1964-10-08,1964-10-10
None,Coventry,ENG,2,1397.66540527,1964-10-11,1964-10-13
None,Coventry,ENG,2,1402.48999023,1964-10-14,1964-10-17
None,Coventry,ENG,2,1417.83166504,1964-10-18,1964-10-24
None,Coventry,ENG,2,1416.22802734,1964-10-25,1964-10-31
None,Coventry,ENG,2,1408.52746582,1964-11-01,1964-11-07
None,Coventry,ENG,2,1405.60498047,1964-11-08,1964-11-13
None,Coventry,ENG,2,1395.02758789,1964-11-14,1964-11-21
None,Coventry,ENG,2,1392.71276855,1964-11-22,1964-11-25
None,Coventry,ENG,2,1401.34143066,1964-11-26,1964-11-28
None,Coventry,ENG,2,1397.52709961,1964-11-29,1964-12-05
None,Coventry,ENG,2,1386.03417969,1964-12-06,1964-12-09
None,Coventry,ENG,2,1388.88549805,1964-12-10,1964-12-12
None,Coventry,ENG,2,1401.18493652,1964-12-13,1964-12-16
None,Coventry,ENG,2,1418.79382324,1964-12-17,1964-12-19
None,Coventry,ENG,2,1421.26049805,1964-12-20,1964-12-23
None,Coventry,ENG,2,1422.63354492,1964-12-24,1964-12-26
None,Coventry,ENG,2,1419.39001465,1964-12-27,1964-12-28
None,Coventry,ENG,2,1432.21044922,1964-12-29,1965-01-02
None,Coventry,ENG,2,1444.18212891,1965-01-03,1965-01-16
None,Coventry,ENG,2,1452.71594238,1965-01-17,1965-01-20
None,Coventry,ENG,2,1457.81713867,1965-01-21,1965-01-23
None,Coventry,ENG,2,1462.35571289,1965-01-24,1965-02-03
None,Coventry,ENG,2,1455.94689941,1965-02-04,1965-02-06
None,Coventry,ENG,2,1455.29919434,1965-02-07,1965-02-10
None,Coventry,ENG,2,1460.02355957,1965-02-11,1965-02-13
None,Coventry,ENG,2,1454.7677002,1965-02-14,1965-02-20
None,Coventry,ENG,2,1444.07727051,1965-02-21,1965-02-27
None,Coventry,ENG,2,1433.96337891,1965-02-28,1965-03-06
None,Coventry,ENG,2,1450.97131348,1965-03-07,1965-03-13
None,Coventry,ENG,2,1457.57104492,1965-03-14,1965-03-16
None,Coventry,ENG,2,1461.49987793,1965-03-17,1965-03-17
None,Coventry,ENG,2,1456.83630371,1965-03-18,1965-03-23
None,Coventry,ENG,2,1457.45629883,1965-03-24,1965-03-24
None,Coventry,ENG,2,1457.60388184,1965-03-25,1965-03-27
None,Coventry,ENG,2,1462.6307373,1965-03-28,1965-04-03
None,Coventry,ENG,2,1465.71337891,1965-04-04,1965-04-07
None,Coventry,ENG,2,1465.61047363,1965-04-08,1965-04-10
None,Coventry,ENG,2,1475.15820312,1965-04-11,1965-04-17
None,Coventry,ENG,2,1478.81945801,1965-04-18,1965-04-19
None,Coventry,ENG,2,1471.55212402,1965-04-20,1965-04-20
None,Coventry,ENG,2,1456.66577148,1965-04-21,1965-04-24
None,Coventry,ENG,2,1463.52856445,1965-04-25,1965-04-28
None,Coventry,ENG,2,1486.67700195,1965-04-29,1965-05-04
None,Coventry,ENG,2,1491.57653809,1965-05-05,1965-05-12
None,Coventry,ENG,2,1483.86328125,1965-05-13,1965-05-19
None,Coventry,ENG,2,1492.19580078,1965-05-20,1965-08-21
None,Coventry,ENG,2,1500.87756348,1965-08-22,1965-08-24
None,Coventry,ENG,2,1503.0435791,1965-08-25,1965-08-28
None,Coventry,ENG,2,1506.4375,1965-08-29,1965-08-31
None,Coventry,ENG,2,1510.30407715,1965-09-01,1965-09-04
None,Coventry,ENG,2,1507.65734863,1965-09-05,1965-09-08
None,Coventry,ENG,2,1496.64245605,1965-09-09,1965-09-11
None,Coventry,ENG,2,1498.98083496,1965-09-12,1965-09-14
None,Coventry,ENG,2,1511.76416016,1965-09-15,1965-09-18
None,Coventry,ENG,2,1500.53051758,1965-09-19,1965-09-22
None,Coventry,ENG,2,1500.53662109,1965-09-23,1965-09-25
None,Coventry,ENG,2,1504.33251953,1965-09-26,1965-09-29
None,Coventry,ENG,2,1503.29382324,1965-09-30,1965-10-06
None,Coventry,ENG,2,1513.68127441,1965-10-07,1965-10-09
None,Coventry,ENG,2,1517.36010742,1965-10-10,1965-10-13
None,Coventry,ENG,2,1525.84130859,1965-10-14,1965-10-16
None,Coventry,ENG,2,1531.03930664,1965-10-17,1965-10-20
None,Coventry,ENG,2,1530.64526367,1965-10-21,1965-10-23
None,Coventry,ENG,2,1539.63708496,1965-10-24,1965-10-30
None,Coventry,ENG,2,1543.61816406,1965-10-31,1965-11-06
None,Coventry,ENG,2,1536.75549316,1965-11-07,1965-11-13
None,Coventry,ENG,2,1543.50292969,1965-11-14,1965-11-17
None,Coventry,ENG,2,1544.15881348,1965-11-18,1965-11-20
None,Coventry,ENG,2,1553.87280273,1965-11-21,1965-11-24
None,Coventry,ENG,2,1554.91137695,1965-11-25,1965-11-27
None,Coventry,ENG,2,1548.16882324,1965-11-28,1965-12-01
None,Coventry,ENG,2,1549.26611328,1965-12-02,1965-12-04
None,Coventry,ENG,2,1549.80822754,1965-12-05,1965-12-11
None,Coventry,ENG,2,1532.32666016,1965-12-12,1965-12-15
None,Coventry,ENG,2,1534.53674316,1965-12-16,1965-12-27
None,Coventry,ENG,2,1537.67175293,1965-12-28,1965-12-28
None,Coventry,ENG,2,1543.96679688,1965-12-29,1966-01-01
None,Coventry,ENG,2,1552.4798584,1966-01-02,1966-01-08
None,Coventry,ENG,2,1547.25146484,1966-01-09,1966-01-15
None,Coventry,ENG,2,1553.42407227,1966-01-16,1966-01-29
None,Coventry,ENG,2,1566.07287598,1966-01-30,1966-02-02
None,Coventry,ENG,2,1565.19921875,1966-02-03,1966-02-05
None,Coventry,ENG,2,1560.43432617,1966-02-06,1966-02-19
None,Coventry,ENG,2,1556.13232422,1966-02-20,1966-02-26
None,Coventry,ENG,2,1552.06884766,1966-02-27,1966-03-01
None,Coventry,ENG,2,1553.52124023,1966-03-02,1966-03-02
None,Coventry,ENG,2,1552.53137207,1966-03-03,1966-03-08
None,Coventry,ENG,2,1554.94885254,1966-03-09,1966-03-09
None,Coventry,ENG,2,1568.83618164,1966-03-10,1966-03-12
None,Coventry,ENG,2,1578.66577148,1966-03-13,1966-03-16
None,Coventry,ENG,2,1580.02355957,1966-03-17,1966-03-18
None,Coventry,ENG,2,1580.15515137,1966-03-19,1966-03-26
None,Coventry,ENG,2,1584.7890625,1966-03-27,1966-04-02
None,Coventry,ENG,2,1580.48620605,1966-04-03,1966-04-05
None,Coventry,ENG,2,1575.76452637,1966-04-06,1966-04-09
None,Coventry,ENG,2,1565.0916748,1966-04-10,1966-04-11
None,Coventry,ENG,2,1558.89013672,1966-04-12,1966-04-12
None,Coventry,ENG,2,1563.0098877,1966-04-13,1966-04-13
None,Coventry,ENG,2,1559.29956055,1966-04-14,1966-04-14
None,Coventry,ENG,2,1558.15930176,1966-04-15,1966-04-16
None,Coventry,ENG,2,1562.96130371,1966-04-17,1966-04-19
None,Coventry,ENG,2,1567.49768066,1966-04-20,1966-04-20
None,Coventry,ENG,2,1560.37609863,1966-04-21,1966-04-23
None,Coventry,ENG,2,1558.04992676,1966-04-24,1966-04-26
None,Coventry,ENG,2,1548.06408691,1966-04-27,1966-04-30
None,Coventry,ENG,2,1551.1550293,1966-05-01,1966-05-05
None,Coventry,ENG,2,1545.67028809,1966-05-06,1966-05-07
None,Coventry,ENG,2,1561.90490723,1966-05-08,1966-08-20
None,Coventry,ENG,2,1564.62548828,1966-08-21,1966-08-24
None,Coventry,ENG,2,1553.77868652,1966-08-25,1966-08-27
