Rank,Club,Country,Level,Elo,From,To
None,Preston,ENG,1,1600.71105957,1947-08-26,1947-08-30
None,Preston,ENG,1,1604.93066406,1947-08-31,1947-09-01
None,Preston,ENG,1,1613.09375,1947-09-02,1947-09-06
None,Preston,ENG,1,1621.29602051,1947-09-07,1947-09-08
None,Preston,ENG,1,1632.66809082,1947-09-09,1947-09-13
None,Preston,ENG,1,1630.76123047,1947-09-14,1947-09-17
None,Preston,ENG,1,1636.26123047,1947-09-18,1947-09-20
None,Preston,ENG,1,1628.65087891,1947-09-21,1947-09-27
None,Preston,ENG,1,1639.11096191,1947-09-28,1947-10-04
None,Preston,ENG,1,1648.10852051,1947-10-05,1947-10-11
None,Preston,ENG,1,1651.06652832,1947-10-12,1947-10-18
None,Preston,ENG,1,1650.31518555,1947-10-19,1947-10-19
None,Preston,ENG,1,1678.31518555,1947-10-20,1947-10-25
None,Preston,ENG,1,1673.79174805,1947-10-26,1947-11-01
None,Preston,ENG,1,1663.28381348,1947-11-02,1947-11-08
None,Preston,ENG,1,1651.44335938,1947-11-09,1947-11-15
None,Preston,ENG,1,1644.12304688,1947-11-16,1947-11-22
None,Preston,ENG,1,1636.95251465,1947-11-23,1947-11-29
None,Preston,ENG,1,1631.20678711,1947-11-30,1947-12-06
None,Preston,ENG,1,1640.50280762,1947-12-07,1947-12-13
None,Preston,ENG,1,1650.94763184,1947-12-14,1947-12-20
None,Preston,ENG,1,1648.4934082,1947-12-21,1947-12-25
None,Preston,ENG,1,1643.37011719,1947-12-26,1947-12-26
None,Preston,ENG,1,1648.80639648,1947-12-27,1948-01-03
None,Preston,ENG,1,1650.67053223,1948-01-04,1948-01-17
None,Preston,ENG,1,1654.73376465,1948-01-18,1948-01-31
None,Preston,ENG,1,1648.1027832,1948-02-01,1948-02-14
None,Preston,ENG,1,1652.65856934,1948-02-15,1948-02-21
None,Preston,ENG,1,1655.96557617,1948-02-22,1948-03-06
None,Preston,ENG,1,1658.08081055,1948-03-07,1948-03-13
None,Preston,ENG,1,1669.4095459,1948-03-14,1948-03-20
None,Preston,ENG,1,1678.046875,1948-03-21,1948-03-26
None,Preston,ENG,1,1671.58666992,1948-03-27,1948-03-27
None,Preston,ENG,1,1660.59753418,1948-03-28,1948-03-29
None,Preston,ENG,1,1649.83105469,1948-03-30,1948-04-03
None,Preston,ENG,1,1632.28198242,1948-04-04,1948-04-07
None,Preston,ENG,1,1630.21533203,1948-04-08,1948-04-10
None,Preston,ENG,1,1623.32946777,1948-04-11,1948-04-11
None,Preston,ENG,1,1646.32946777,1948-04-12,1948-04-17
None,Preston,ENG,1,1655.05737305,1948-04-18,1948-04-21
None,Preston,ENG,1,1671.34411621,1948-04-22,1948-04-24
None,Preston,ENG,1,1666.06274414,1948-04-25,1948-05-01
None,Preston,ENG,1,1638.90063477,1948-05-02,1948-05-17
None,Preston,ENG,1,1665.90063477,1948-05-18,1948-08-21
None,Preston,ENG,1,1664.79736328,1948-08-22,1948-08-25
None,Preston,ENG,1,1658.20703125,1948-08-26,1948-08-28
None,Preston,ENG,1,1671.20544434,1948-08-29,1948-09-01
None,Preston,ENG,1,1656.10705566,1948-09-02,1948-09-04
None,Preston,ENG,1,1666.4753418,1948-09-05,1948-09-06
None,Preston,ENG,1,1660.33276367,1948-09-07,1948-09-11
None,Preston,ENG,1,1653.84899902,1948-09-12,1948-09-15
None,Preston,ENG,1,1636.44250488,1948-09-16,1948-09-18
None,Preston,ENG,1,1641.50073242,1948-09-19,1948-09-25
None,Preston,ENG,1,1629.2199707,1948-09-26,1948-10-02
None,Preston,ENG,1,1612.2635498,1948-10-03,1948-10-09
None,Preston,ENG,1,1609.3828125,1948-10-10,1948-10-10
None,Preston,ENG,1,1622.3828125,1948-10-11,1948-10-16
None,Preston,ENG,1,1624.21850586,1948-10-17,1948-10-23
None,Preston,ENG,1,1637.81848145,1948-10-24,1948-10-30
None,Preston,ENG,1,1622.51635742,1948-10-31,1948-11-06
None,Preston,ENG,1,1617.39819336,1948-11-07,1948-11-11
None,Preston,ENG,1,1621.39819336,1948-11-12,1948-11-13
None,Preston,ENG,1,1612.58081055,1948-11-14,1948-11-20
None,Preston,ENG,1,1616.69165039,1948-11-21,1948-11-27
None,Preston,ENG,1,1617.18322754,1948-11-28,1948-12-04
None,Preston,ENG,1,1614.52770996,1948-12-05,1948-12-11
None,Preston,ENG,1,1622.48632812,1948-12-12,1948-12-18
None,Preston,ENG,1,1618.74475098,1948-12-19,1948-12-25
None,Preston,ENG,1,1623.5279541,1948-12-26,1948-12-27
None,Preston,ENG,1,1614.91137695,1948-12-28,1949-01-01
None,Preston,ENG,1,1621.99511719,1949-01-02,1949-01-15
None,Preston,ENG,1,1617.17419434,1949-01-16,1949-01-22
None,Preston,ENG,1,1614.97387695,1949-01-23,1949-02-05
None,Preston,ENG,1,1608.98242188,1949-02-06,1949-02-19
None,Preston,ENG,1,1616.97497559,1949-02-20,1949-02-26
None,Preston,ENG,1,1621.85839844,1949-02-27,1949-03-05
None,Preston,ENG,1,1621.59179688,1949-03-06,1949-03-12
None,Preston,ENG,1,1628.11437988,1949-03-13,1949-03-19
None,Preston,ENG,1,1613.13977051,1949-03-20,1949-04-02
None,Preston,ENG,1,1623.25061035,1949-04-03,1949-04-09
None,Preston,ENG,1,1618.21520996,1949-04-10,1949-04-10
None,Preston,ENG,1,1565.21520996,1949-04-11,1949-04-15
None,Preston,ENG,1,1571.70605469,1949-04-16,1949-04-16
None,Preston,ENG,1,1578.57519531,1949-04-17,1949-04-18
None,Preston,ENG,1,1572.89025879,1949-04-19,1949-04-23
None,Preston,ENG,1,1579.72045898,1949-04-24,1949-04-30
None,Preston,ENG,1,1576.85510254,1949-05-01,1949-05-02
None,Preston,ENG,1,1574.02722168,1949-05-03,1949-05-07
None,Preston,ENG,1,1591.91040039,1949-05-08,1949-05-14
None,Preston,ENG,1,1580.91040039,1949-05-15,1949-05-20
None,Preston,ENG,1,1586.91040039,1949-05-21,1949-05-25
None,Preston,ENG,1,1594.91040039,1949-05-26,1949-07-02
None,Preston,ENG,2,1594.91040039,1949-07-03,1949-08-20
None,Preston,ENG,2,1583.12963867,1949-08-21,1949-08-24
None,Preston,ENG,2,1587.03771973,1949-08-25,1949-08-27
None,Preston,ENG,2,1579.99230957,1949-08-28,1949-08-31
None,Preston,ENG,2,1590.04931641,1949-09-01,1949-09-03
None,Preston,ENG,2,1582.45239258,1949-09-04,1949-09-07
None,Preston,ENG,2,1580.15258789,1949-09-08,1949-09-10
None,Preston,ENG,2,1573.44677734,1949-09-11,1949-09-14
None,Preston,ENG,2,1575.93493652,1949-09-15,1949-09-17
None,Preston,ENG,2,1573.83361816,1949-09-18,1949-09-22
None,Preston,ENG,2,1545.83361816,1949-09-23,1949-09-24
None,Preston,ENG,2,1540.1282959,1949-09-25,1949-10-01
None,Preston,ENG,2,1553.74951172,1949-10-02,1949-10-08
None,Preston,ENG,2,1556.47558594,1949-10-09,1949-10-15
None,Preston,ENG,2,1541.45837402,1949-10-16,1949-10-16
None,Preston,ENG,2,1564.45837402,1949-10-17,1949-10-22
None,Preston,ENG,2,1552.26953125,1949-10-23,1949-10-29
None,Preston,ENG,2,1541.58703613,1949-10-30,1949-11-05
None,Preston,ENG,2,1536.71252441,1949-11-06,1949-11-12
None,Preston,ENG,2,1542.90893555,1949-11-13,1949-11-19
None,Preston,ENG,2,1550.37561035,1949-11-20,1949-11-26
None,Preston,ENG,2,1549.47521973,1949-11-27,1949-12-03
None,Preston,ENG,2,1549.47106934,1949-12-04,1949-12-10
None,Preston,ENG,2,1541.56542969,1949-12-11,1949-12-17
None,Preston,ENG,2,1544.21594238,1949-12-18,1949-12-24
None,Preston,ENG,2,1531.60876465,1949-12-25,1949-12-26
None,Preston,ENG,2,1541.64135742,1949-12-27,1949-12-27
None,Preston,ENG,2,1536.62683105,1949-12-28,1949-12-31
None,Preston,ENG,2,1518.23364258,1950-01-01,1950-01-14
None,Preston,ENG,2,1517.60229492,1950-01-15,1950-01-21
None,Preston,ENG,2,1504.22375488,1950-01-22,1950-02-04
None,Preston,ENG,2,1513.25744629,1950-02-05,1950-02-18
None,Preston,ENG,2,1517.27233887,1950-02-19,1950-02-25
None,Preston,ENG,2,1509.09375,1950-02-26,1950-03-04
None,Preston,ENG,2,1514.44519043,1950-03-05,1950-03-11
None,Preston,ENG,2,1523.8717041,1950-03-12,1950-03-18
None,Preston,ENG,2,1517.80249023,1950-03-19,1950-03-25
None,Preston,ENG,2,1507.04663086,1950-03-26,1950-04-01
None,Preston,ENG,2,1512.13439941,1950-04-02,1950-04-07
None,Preston,ENG,2,1519.98937988,1950-04-08,1950-04-08
None,Preston,ENG,2,1516.08666992,1950-04-09,1950-04-10
None,Preston,ENG,2,1520.99389648,1950-04-11,1950-04-15
None,Preston,ENG,2,1525.69091797,1950-04-16,1950-04-16
None,Preston,ENG,2,1544.69091797,1950-04-17,1950-04-22
None,Preston,ENG,2,1536.81872559,1950-04-23,1950-04-29
None,Preston,ENG,2,1544.22363281,1950-04-30,1950-05-15
None,Preston,ENG,2,1550.22363281,1950-05-16,1950-05-20
None,Preston,ENG,2,1555.22363281,1950-05-21,1950-06-26
None,Preston,ENG,2,1564.22363281,1950-06-27,1950-06-30
None,Preston,ENG,2,1508.22363281,1950-07-01,1950-07-03
None,Preston,ENG,2,1473.22363281,1950-07-04,1950-08-19
None,Preston,ENG,2,1459.43408203,1950-08-20,1950-08-23
None,Preston,ENG,2,1463.22412109,1950-08-24,1950-08-26
None,Preston,ENG,2,1456.80639648,1950-08-27,1950-08-30
None,Preston,ENG,2,1444.65588379,1950-08-31,1950-09-02
None,Preston,ENG,2,1440.98864746,1950-09-03,1950-09-06
None,Preston,ENG,2,1448.64428711,1950-09-07,1950-09-09
None,Preston,ENG,2,1444.73217773,1950-09-10,1950-09-11
None,Preston,ENG,2,1434.95666504,1950-09-12,1950-09-16
None,Preston,ENG,2,1440.00244141,1950-09-17,1950-09-23
None,Preston,ENG,2,1449.99243164,1950-09-24,1950-09-30
None,Preston,ENG,2,1455.36352539,1950-10-01,1950-10-07
None,Preston,ENG,2,1462.91894531,1950-10-08,1950-10-08
None,Preston,ENG,2,1475.91894531,1950-10-09,1950-10-14
None,Preston,ENG,2,1481.73815918,1950-10-15,1950-10-21
None,Preston,ENG,2,1470.34155273,1950-10-22,1950-10-28
None,Preston,ENG,2,1467.9552002,1950-10-29,1950-11-04
None,Preston,ENG,2,1462.25134277,1950-11-05,1950-11-11
None,Preston,ENG,2,1467.41540527,1950-11-12,1950-11-18
None,Preston,ENG,2,1463.55480957,1950-11-19,1950-11-25
None,Preston,ENG,2,1465.85791016,1950-11-26,1950-12-02
None,Preston,ENG,2,1467.41259766,1950-12-03,1950-12-09
None,Preston,ENG,2,1475.38647461,1950-12-10,1950-12-16
None,Preston,ENG,2,1496.11157227,1950-12-17,1950-12-23
None,Preston,ENG,2,1492.40136719,1950-12-24,1950-12-25
None,Preston,ENG,2,1504.0402832,1950-12-26,1950-12-26
None,Preston,ENG,2,1506.33190918,1950-12-27,1950-12-30
None,Preston,ENG,2,1519.13513184,1950-12-31,1951-01-13
None,Preston,ENG,2,1523.35900879,1951-01-14,1951-01-20
None,Preston,ENG,2,1534.14257812,1951-01-21,1951-02-03
None,Preston,ENG,2,1538.19580078,1951-02-04,1951-02-17
None,Preston,ENG,2,1547.57836914,1951-02-18,1951-02-24
None,Preston,ENG,2,1549.66503906,1951-02-25,1951-03-03
None,Preston,ENG,2,1563.28393555,1951-03-04,1951-03-10
None,Preston,ENG,2,1569.36743164,1951-03-11,1951-03-17
None,Preston,ENG,2,1576.88452148,1951-03-18,1951-03-24
None,Preston,ENG,2,1581.11791992,1951-03-25,1951-03-26
None,Preston,ENG,2,1583.56005859,1951-03-27,1951-03-27
None,Preston,ENG,2,1589.93408203,1951-03-28,1951-03-31
None,Preston,ENG,2,1587.98486328,1951-04-01,1951-04-07
None,Preston,ENG,2,1573.50927734,1951-04-08,1951-04-14
None,Preston,ENG,2,1563.08239746,1951-04-15,1951-04-15
None,Preston,ENG,2,1534.08239746,1951-04-16,1951-04-21
None,Preston,ENG,2,1536.43920898,1951-04-22,1951-04-26
None,Preston,ENG,2,1521.53747559,1951-04-27,1951-05-10
None,Preston,ENG,2,1532.53747559,1951-05-11,1951-05-20
None,Preston,ENG,2,1535.53747559,1951-05-21,1951-07-01
None,Preston,ENG,1,1535.53747559,1951-07-02,1951-08-18
None,Preston,ENG,1,1545.51367188,1951-08-19,1951-08-22
None,Preston,ENG,1,1554.58178711,1951-08-23,1951-08-25
None,Preston,ENG,1,1545.87207031,1951-08-26,1951-08-29
None,Preston,ENG,1,1538.32861328,1951-08-30,1951-09-01
None,Preston,ENG,1,1541.67321777,1951-09-02,1951-09-05
None,Preston,ENG,1,1553.79394531,1951-09-06,1951-09-08
None,Preston,ENG,1,1546.00048828,1951-09-09,1951-09-10
None,Preston,ENG,1,1569.0534668,1951-09-11,1951-09-15
None,Preston,ENG,1,1573.20739746,1951-09-16,1951-09-22
None,Preston,ENG,1,1577.95068359,1951-09-23,1951-09-29
None,Preston,ENG,1,1591.43981934,1951-09-30,1951-10-06
None,Preston,ENG,1,1592.36132812,1951-10-07,1951-10-13
None,Preston,ENG,1,1585.03662109,1951-10-14,1951-10-20
None,Preston,ENG,1,1574.13781738,1951-10-21,1951-10-21
None,Preston,ENG,1,1566.13781738,1951-10-22,1951-10-27
None,Preston,ENG,1,1561.37243652,1951-10-28,1951-11-03
None,Preston,ENG,1,1568.4831543,1951-11-04,1951-11-10
None,Preston,ENG,1,1587.0715332,1951-11-11,1951-11-17
None,Preston,ENG,1,1595.84692383,1951-11-18,1951-11-24
None,Preston,ENG,1,1596.08776855,1951-11-25,1951-12-01
None,Preston,ENG,1,1590.90710449,1951-12-02,1951-12-08
None,Preston,ENG,1,1593.28759766,1951-12-09,1951-12-15
None,Preston,ENG,1,1580.19104004,1951-12-16,1951-12-22
None,Preston,ENG,1,1594.57641602,1951-12-23,1951-12-25
None,Preston,ENG,1,1608.0904541,1951-12-26,1951-12-29
None,Preston,ENG,1,1612.00549316,1951-12-30,1952-01-01
None,Preston,ENG,1,1600.50231934,1952-01-02,1952-01-05
None,Preston,ENG,1,1593.28137207,1952-01-06,1952-01-19
None,Preston,ENG,1,1590.21228027,1952-01-20,1952-01-26
None,Preston,ENG,1,1590.6328125,1952-01-27,1952-02-09
None,Preston,ENG,1,1583.27148438,1952-02-10,1952-02-16
None,Preston,ENG,1,1587.5489502,1952-02-17,1952-02-23
None,Preston,ENG,1,1583.14294434,1952-02-24,1952-03-01
None,Preston,ENG,1,1579.78930664,1952-03-02,1952-03-08
None,Preston,ENG,1,1573.47753906,1952-03-09,1952-03-15
None,Preston,ENG,1,1570.91955566,1952-03-16,1952-03-22
None,Preston,ENG,1,1573.64111328,1952-03-23,1952-03-29
None,Preston,ENG,1,1582.90991211,1952-03-30,1952-04-05
None,Preston,ENG,1,1571.47546387,1952-04-06,1952-04-06
None,Preston,ENG,1,1595.47546387,1952-04-07,1952-04-12
None,Preston,ENG,1,1599.64709473,1952-04-13,1952-04-14
None,Preston,ENG,1,1599.47021484,1952-04-15,1952-04-19
None,Preston,ENG,1,1610.81555176,1952-04-20,1952-04-26
None,Preston,ENG,1,1620.43212891,1952-04-27,1952-05-21
None,Preston,ENG,1,1623.43212891,1952-05-22,1952-05-31
None,Preston,ENG,1,1644.43212891,1952-06-01,1952-08-23
None,Preston,ENG,1,1640.56835938,1952-08-24,1952-08-25
None,Preston,ENG,1,1644.25769043,1952-08-26,1952-08-30
None,Preston,ENG,1,1645.85266113,1952-08-31,1952-09-06
None,Preston,ENG,1,1650.63769531,1952-09-07,1952-09-10
None,Preston,ENG,1,1655.8059082,1952-09-11,1952-09-13
None,Preston,ENG,1,1650.2980957,1952-09-14,1952-09-15
None,Preston,ENG,1,1649.91955566,1952-09-16,1952-09-20
None,Preston,ENG,1,1635.58569336,1952-09-21,1952-09-27
None,Preston,ENG,1,1635.61523438,1952-09-28,1952-10-04
None,Preston,ENG,1,1642.05212402,1952-10-05,1952-10-05
None,Preston,ENG,1,1627.05212402,1952-10-06,1952-10-11
None,Preston,ENG,1,1617.66748047,1952-10-12,1952-10-18
None,Preston,ENG,1,1598.29968262,1952-10-19,1952-10-25
None,Preston,ENG,1,1618.56848145,1952-10-26,1952-11-01
None,Preston,ENG,1,1615.33435059,1952-11-02,1952-11-08
None,Preston,ENG,1,1610.35864258,1952-11-09,1952-11-15
None,Preston,ENG,1,1625.87390137,1952-11-16,1952-11-22
None,Preston,ENG,1,1639.99414062,1952-11-23,1952-11-27
None,Preston,ENG,1,1643.99414062,1952-11-28,1952-11-29
None,Preston,ENG,1,1648.62719727,1952-11-30,1952-12-13
None,Preston,ENG,1,1654.36010742,1952-12-14,1952-12-20
None,Preston,ENG,1,1655.35253906,1952-12-21,1952-12-26
None,Preston,ENG,1,1661.13549805,1952-12-27,1953-01-01
None,Preston,ENG,1,1667.97302246,1953-01-02,1953-01-03
None,Preston,ENG,1,1673.22851562,1953-01-04,1953-01-17
None,Preston,ENG,1,1667.97961426,1953-01-18,1953-01-24
None,Preston,ENG,1,1671.82995605,1953-01-25,1953-02-07
None,Preston,ENG,1,1682.52832031,1953-02-08,1953-02-14
None,Preston,ENG,1,1685.3449707,1953-02-15,1953-02-21
None,Preston,ENG,1,1688.63574219,1953-02-22,1953-02-28
None,Preston,ENG,1,1691.06811523,1953-03-01,1953-03-07
None,Preston,ENG,1,1681.98730469,1953-03-08,1953-03-14
None,Preston,ENG,1,1688.62084961,1953-03-15,1953-03-19
None,Preston,ENG,1,1692.42077637,1953-03-20,1953-03-25
None,Preston,ENG,1,1706.75183105,1953-03-26,1953-03-28
None,Preston,ENG,1,1689.05456543,1953-03-29,1953-04-03
None,Preston,ENG,1,1691.09106445,1953-04-04,1953-04-04
None,Preston,ENG,1,1691.26391602,1953-04-05,1953-04-06
None,Preston,ENG,1,1695.65576172,1953-04-07,1953-04-11
None,Preston,ENG,1,1691.59790039,1953-04-12,1953-04-18
None,Preston,ENG,1,1685.64807129,1953-04-19,1953-04-19
None,Preston,ENG,1,1675.64807129,1953-04-20,1953-04-22
None,Preston,ENG,1,1686.04577637,1953-04-23,1953-04-25
None,Preston,ENG,1,1693.67810059,1953-04-26,1953-04-29
None,Preston,ENG,1,1700.29528809,1953-04-30,1953-05-15
None,Preston,ENG,1,1693.29528809,1953-05-16,1953-05-18
None,Preston,ENG,1,1699.29528809,1953-05-19,1953-05-25
None,Preston,ENG,1,1706.29528809,1953-05-26,1953-06-02
None,Preston,ENG,1,1697.29528809,1953-06-03,1953-06-09
None,Preston,ENG,1,1703.29528809,1953-06-10,1953-08-19
None,Preston,ENG,1,1689.61499023,1953-08-20,1953-08-22
None,Preston,ENG,1,1705.30371094,1953-08-23,1953-08-26
None,Preston,ENG,1,1711.2824707,1953-08-27,1953-08-29
None,Preston,ENG,1,1694.83117676,1953-08-30,1953-09-02
None,Preston,ENG,1,1683.12097168,1953-09-03,1953-09-05
None,Preston,ENG,1,1696.56311035,1953-09-06,1953-09-09
None,Preston,ENG,1,1701.56860352,1953-09-10,1953-09-12
None,Preston,ENG,1,1695.90429688,1953-09-13,1953-09-17
None,Preston,ENG,1,1689.75561523,1953-09-18,1953-09-19
None,Preston,ENG,1,1683.51416016,1953-09-20,1953-09-26
None,Preston,ENG,1,1688.4543457,1953-09-27,1953-10-03
None,Preston,ENG,1,1683.07299805,1953-10-04,1953-10-10
None,Preston,ENG,1,1670.10949707,1953-10-11,1953-10-11
None,Preston,ENG,1,1691.10949707,1953-10-12,1953-10-17
None,Preston,ENG,1,1703.51965332,1953-10-18,1953-10-24
None,Preston,ENG,1,1708.89135742,1953-10-25,1953-10-31
None,Preston,ENG,1,1704.3848877,1953-11-01,1953-11-07
None,Preston,ENG,1,1692.6706543,1953-11-08,1953-11-14
None,Preston,ENG,1,1704.82983398,1953-11-15,1953-11-21
None,Preston,ENG,1,1706.82446289,1953-11-22,1953-11-28
None,Preston,ENG,1,1679.49304199,1953-11-29,1953-12-05
None,Preston,ENG,1,1674.62927246,1953-12-06,1953-12-12
None,Preston,ENG,1,1677.08398438,1953-12-13,1953-12-19
None,Preston,ENG,1,1679.86584473,1953-12-20,1953-12-25
None,Preston,ENG,1,1675.11828613,1953-12-26,1953-12-26
None,Preston,ENG,1,1680.01867676,1953-12-27,1954-01-02
None,Preston,ENG,1,1676.05212402,1954-01-03,1954-01-16
None,Preston,ENG,1,1678.02624512,1954-01-17,1954-01-23
None,Preston,ENG,1,1693.93676758,1954-01-24,1954-02-06
None,Preston,ENG,1,1677.60253906,1954-02-07,1954-02-13
None,Preston,ENG,1,1692.00646973,1954-02-14,1954-02-24
None,Preston,ENG,1,1681.33703613,1954-02-25,1954-02-27
None,Preston,ENG,1,1672.6998291,1954-02-28,1954-03-06
None,Preston,ENG,1,1678.65136719,1954-03-07,1954-03-20
None,Preston,ENG,1,1668.80285645,1954-03-21,1954-03-31
None,Preston,ENG,1,1660.74145508,1954-04-01,1954-04-03
None,Preston,ENG,1,1667.67199707,1954-04-04,1954-04-04
None,Preston,ENG,1,1697.67199707,1954-04-05,1954-04-07
None,Preston,ENG,1,1698.49658203,1954-04-08,1954-04-10
None,Preston,ENG,1,1697.92175293,1954-04-11,1954-04-16
None,Preston,ENG,1,1701.54467773,1954-04-17,1954-04-17
None,Preston,ENG,1,1705.82177734,1954-04-18,1954-04-19
None,Preston,ENG,1,1723.04992676,1954-04-20,1954-04-24
None,Preston,ENG,1,1716.61828613,1954-04-25,1954-05-17
None,Preston,ENG,1,1706.61828613,1954-05-18,1954-05-25
None,Preston,ENG,1,1696.61828613,1954-05-26,1954-06-19
None,Preston,ENG,1,1678.61828613,1954-06-20,1954-06-22
None,Preston,ENG,1,1703.61828613,1954-06-23,1954-06-27
None,Preston,ENG,1,1655.61828613,1954-06-28,1954-08-21
None,Preston,ENG,1,1661.91882324,1954-08-22,1954-08-25
None,Preston,ENG,1,1675.27990723,1954-08-26,1954-08-28
None,Preston,ENG,1,1666.22094727,1954-08-29,1954-09-01
None,Preston,ENG,1,1673.18505859,1954-09-02,1954-09-04
None,Preston,ENG,1,1667.57287598,1954-09-05,1954-09-06
None,Preston,ENG,1,1676.36206055,1954-09-07,1954-09-11
None,Preston,ENG,1,1668.27062988,1954-09-12,1954-09-15
None,Preston,ENG,1,1656.2175293,1954-09-16,1954-09-18
None,Preston,ENG,1,1661.23620605,1954-09-19,1954-09-25
None,Preston,ENG,1,1672.16003418,1954-09-26,1954-10-02
None,Preston,ENG,1,1667.14343262,1954-10-03,1954-10-03
None,Preston,ENG,1,1677.14343262,1954-10-04,1954-10-09
None,Preston,ENG,1,1685.20776367,1954-10-10,1954-10-16
None,Preston,ENG,1,1672.76220703,1954-10-17,1954-10-23
None,Preston,ENG,1,1661.26135254,1954-10-24,1954-10-30
None,Preston,ENG,1,1667.35339355,1954-10-31,1954-11-06
None,Preston,ENG,1,1662.40356445,1954-11-07,1954-11-13
None,Preston,ENG,1,1664.60949707,1954-11-14,1954-11-20
None,Preston,ENG,1,1675.00915527,1954-11-21,1954-11-27
None,Preston,ENG,1,1680.26989746,1954-11-28,1954-12-02
None,Preston,ENG,1,1694.26989746,1954-12-03,1954-12-11
None,Preston,ENG,1,1683.02758789,1954-12-12,1954-12-18
None,Preston,ENG,1,1672.49279785,1954-12-19,1954-12-25
None,Preston,ENG,1,1673.69616699,1954-12-26,1954-12-27
None,Preston,ENG,1,1661.96923828,1954-12-28,1955-01-01
None,Preston,ENG,1,1657.51135254,1955-01-02,1955-01-22
None,Preston,ENG,1,1663.93444824,1955-01-23,1955-02-05
None,Preston,ENG,1,1654.8671875,1955-02-06,1955-02-12
None,Preston,ENG,1,1642.47119141,1955-02-13,1955-02-19
None,Preston,ENG,1,1635.02294922,1955-02-20,1955-02-26
None,Preston,ENG,1,1640.86999512,1955-02-27,1955-03-05
None,Preston,ENG,1,1659.9420166,1955-03-06,1955-03-09
None,Preston,ENG,1,1653.65856934,1955-03-10,1955-03-12
None,Preston,ENG,1,1657.70056152,1955-03-13,1955-03-19
None,Preston,ENG,1,1643.38452148,1955-03-20,1955-03-26
None,Preston,ENG,1,1628.50634766,1955-03-27,1955-04-02
None,Preston,ENG,1,1632.71826172,1955-04-03,1955-04-03
None,Preston,ENG,1,1644.71826172,1955-04-04,1955-04-08
None,Preston,ENG,1,1627.68676758,1955-04-09,1955-04-09
